,0,1,2,3,4
Statut__permanente,-0.34915680178088887,3.3613793206387568e-18,-1.421442356449316e-16,0.23358106945006327,0.8020613347261949
Statut__saisonnière,1.9785552100917034,-5.545631508979572e-16,2.624675935073015e-16,-1.3236260602170256,0.8020613347261947
Contraintes thermiques__aucune contrainte thermique,2.1346649943923324,3.504774003459398,-0.3469947240540567,1.4280613459756635,0.8020613347261953
Contraintes thermiques__chaleur,-0.47921050894521827,0.10841243627260592,-0.2905177960388729,-0.320585200116986,0.8020613347261936
"Contraintes thermiques__chaleur, froid",0.3049521420560478,-0.29643961301609933,2.6033647787468217,0.2040087637108106,0.8020613347261942
Contraintes thermiques__froid,1.5247607102802383,-1.7125796314942536,-0.8376672313075101,1.0200438185540484,0.8020613347261941
