,0,1,2,3,4,5,6,7,8,9,Cluster
13,-0.17587582383064246,-0.035337322403998006,-0.15128548292796426,0.0766980752419575,-0.16375699218719625,0.2206941821460219,-0.05923901021994681,-0.23402147812407137,0.010714660299056555,-0.10112863802878207,6
14,0.0520715975784245,0.5794054711679184,-0.5195182155938579,1.6236156915696898,-1.1086930845244825,0.7176092030586043,-0.7012606796809762,-0.11147868465939553,0.6266067675302011,-0.7778951896683176,4
15,-0.35360318384177153,-0.057154442474666875,-0.1594832924016053,0.08104522582744086,0.16568849978268643,-0.1836874843983244,-0.16596516797219293,-0.26666839741005993,0.5391613467473945,0.3029151340215385,6
16,-0.49054283816938204,-0.21247645713879784,-0.355803591614656,0.023404532621906598,0.3918374114873824,0.00023610388684844845,-0.28016615844934556,0.2767363227673957,-0.5837500432220291,-0.20818421884734065,6
17,-0.6470576750426603,-0.3192872348038338,0.2016271157800756,-0.23652026883914934,-0.28148812222591435,-0.20779432813464793,0.36038650069220574,-0.16238662998409611,0.7541516699664891,-0.6309511924407478,6
18,-0.30521590812002397,-0.02800194871043667,-0.22508422610286183,0.17131976136586408,0.09604954640986885,0.06106460517626674,-0.20680421934369392,-0.07489789996312769,0.28771130182454396,0.2036413637742947,6
19,-0.7913791163391919,-0.9668918502552153,-0.03982984504277896,0.47544723723190385,-0.049140132387403654,-0.09566369137067464,0.3793565792292526,0.509147672396321,-0.409904181597825,1.4315867053662306,0
20,-0.3346192285796551,-0.1391975950495686,-0.1764001321002478,0.07213137542354815,0.3137741150476368,-0.06408993778045505,-0.15292706649116916,0.14826938723373867,0.2775177149508357,-0.03154823090738898,6
21,-0.1425698326050009,-0.3788589481490478,-0.20601789789439767,0.049537970836567316,0.7893014194601958,0.42902221097487714,0.21963391919687178,-0.050806265762414995,0.49005603531697983,0.1370251347347713,6
22,-0.5152980155282862,-0.13703500424464882,-0.18049164955820204,0.08371413962803922,0.4274880302209109,0.10129995924070914,-0.15639648436897804,-0.10495478432580832,-0.24003539411943076,-0.30661565047044104,6
23,-0.2837965365378766,0.20735749440782414,-0.43891482238250806,-0.12331253593104888,0.43972667979021807,-0.07279211544591797,-0.08641030346010639,0.14364707057928167,0.12749734914865118,-0.09493880153966716,6
24,-0.6795270363934335,-0.20675238453782754,0.20981887131500146,0.04954796566718289,0.07194590917245236,-0.1229673461986908,0.13146418221155554,-0.028743442087021374,0.3286030122916354,0.2328098291316667,6
25,-0.08645573461454067,-0.4281219133686917,-0.20660576848501125,0.09183665657297134,0.48045301121060074,0.3115495669782348,-0.648740433781531,0.5414362521933032,0.5732182784325173,-0.17463298462604296,6
26,-0.2909506149657807,0.09183844942790895,-0.29796108603641264,0.00016314854400101088,0.1793383789056305,0.06062003365131294,-0.11456445922656186,0.1667976548282662,-0.03752940292160478,0.053727804697671175,6
27,-0.41240890552028603,-0.14694949000842147,-0.1561421112192616,0.07356000286324466,0.08021599365508067,-0.07895905651704097,-0.05387447173681008,-0.20341396526568029,0.2045169656351733,-0.03407362673037396,6
28,-0.4175928176124154,0.05112658417015985,0.12059382275493788,-0.3647392580158481,-0.645677499534385,0.3909539893508378,0.3748857226046545,0.2733313226990834,-0.4452219070814535,-0.18767756216216705,0
29,-0.6163667235408413,-0.3395751125622399,0.4101086480702025,-0.15985441018535212,-0.6490081050660356,0.2585532125718245,0.3266263176742267,-0.013427969277088387,-0.09915452960531267,-0.01796660523411445,0
30,-0.4189834626467102,-0.33010028545860787,0.08413144068250498,-0.25097279139073364,-0.4812324919914714,0.2211857517220019,0.143999248730234,-0.216010139208334,-0.19144790438405898,-0.1560389767637288,0
31,-0.7009047927262949,-0.1949863915486044,0.20466696418205974,-0.01607400377000727,-0.32503932524056295,0.04782970816885256,0.24417129484242664,0.20044710738296598,0.11940488946011522,-0.22024112417770675,0
32,0.06592492997507571,0.14548464680844353,-0.05577867424732524,-0.18975657462928916,-0.24630143789901787,0.21175958661304095,-0.09671658659876486,0.18137128993770582,-0.24867020521976704,-0.02820723692643062,1
33,0.013425778114778712,0.3437411964494498,-0.30648075697643196,-0.10386966942691202,0.18717999632085747,-0.09912173641570844,-0.2826033228163654,0.06205871608797546,0.11575219177483573,0.6720299168753555,6
34,-0.044850449501930366,0.35859895135086045,-0.054337072644800026,-0.3733354461215692,-0.5349018157424285,0.13275024204576555,-0.053071909658111135,0.46942994502506724,-0.19312269325677744,-0.024413983365847568,1
35,0.4631786375638554,0.2718644797201417,-0.01833782282235735,-0.4275818397143654,-0.13668384177032925,0.09840518332434328,-0.17198654181021164,0.2881142582749683,-0.4683863600414927,-0.1159564320570873,1
36,-0.08174648498890771,0.39805446200975847,0.2712555340282814,0.15282774998234314,-0.13767203819061585,0.22472053818222953,-0.2063364139028416,-0.10880065657159843,-0.03228341351357503,0.2927933584031318,6
37,-0.31840382006475176,0.4372206374039147,1.4763989282518288,0.11313657474146602,0.43809208095620006,0.01381101189730168,0.2966556367880767,-0.22331018334829944,-0.8273021343963444,-0.7963787823526233,0
38,-0.11647878504988954,0.21942087951640898,0.04481032830978904,-0.3201141618181961,-0.5699389880152547,0.12805165718322892,0.05763854237408729,0.1467620824104471,-0.17793269945510326,-0.19818826929634623,0
39,-0.043200237063275665,-0.007025608519710949,-0.08351696956045179,-0.1680764318252698,-0.02493652059727019,0.04968474910837954,-0.07888968273506045,-0.03630888669997355,-0.022376270681143364,0.060196675372677685,6
40,-0.18442351630160025,0.32715357200189193,0.434344050355296,0.6366028175284913,0.09807884354266322,-0.36388158544735905,0.11556139237428353,0.5037533289000089,0.1595867943251753,-0.1117762415648852,1
41,0.061257162669429564,0.21002933153504033,-0.3593350605291801,-0.11085588919709857,-0.23117010986685965,0.19274275626783116,-0.21387788850330325,0.3689944875579859,-0.6375720056363018,0.016796924205976903,1
42,0.11391097853147399,0.5067497854509982,-0.2961638134575862,-0.19554508121518016,0.3680755984153696,0.4631274482676709,0.28394368914509555,-0.10398574468726174,-0.1767941823226364,-0.08252544545637394,3
43,0.35314330045504033,0.7535019597353985,-0.5642986159653888,-0.322589914574012,-0.0275835580716109,0.23260556151351544,0.1236425630643504,-0.580680400868505,-0.034986364996930114,0.07835372407147279,3
44,0.5103864546636835,1.0160650442965768,0.12033008447166137,0.5692996954224218,-0.033501803951687836,-1.1688153691322012,1.2626298739283983,1.5303571628092631,0.5085669066509392,-0.24003383179668783,1
45,-0.024177378178742794,0.1764280175429756,0.2622341028661304,-0.06493524853038121,-0.45986534492033526,0.15075196612566327,0.12958053751709822,0.3728018981510844,-0.5734062484086012,0.126391046401506,0
46,-0.17991353746858854,0.11938711931885657,-0.006704479717659065,-0.25530410842474294,-0.43252545940792647,0.1704576277639148,0.06763063198939558,0.10497262684521431,-0.2418777330924201,-0.15746484895860266,0
47,0.17902684585045606,0.7953988002747456,-0.19318882946450133,-0.7909791773669572,-0.04475985041130284,-0.5079178521264723,-0.13919545530651556,-0.7614324601237846,-0.17417909276787266,0.11235096421107117,3
48,0.4076126792488319,-0.07962734387893163,-0.364105814313155,1.8641460983197893,-0.31968541437035486,-0.7897245085205612,0.7147388406700653,-1.156630183255122,-0.506275597954828,0.5412959307939077,5
49,0.10457879792941617,0.8813904206136196,-0.22424506861103716,0.29688810899155677,0.5509915601978818,-0.30849585219119763,0.03573283107341804,-0.14758782997822836,-0.5442547770514417,-0.040373116250994504,3
50,-0.1623269853914758,-0.006715869528262789,-0.101795908896835,-0.3037387381509913,-0.18647341030528752,-0.14146171314752706,0.0968543327757589,-0.3313807932919668,-0.07270222618888578,0.026751002460939897,6
51,0.30318674255230743,0.6573329269180087,0.4669327250198887,-0.38737670623351605,0.0813939458466165,-0.16735199114596097,-0.9385202012342708,-0.07583871302928075,-0.033967286926164755,0.8579430295566652,2
52,0.2394099199733776,0.15720190268834336,-0.23956924667562235,-0.0750887498906598,0.20476656260435103,-0.17752254534771145,-0.03430620756277324,0.6052121752448969,0.03094781915934851,0.06658352357709917,1
53,-0.4297197439114642,-0.018931654595825416,-0.37571899514396206,-0.08888557652671543,0.016152938328903826,-0.03392672893579141,0.28699347514637924,0.204862382796739,-0.7300398173797885,0.7116344184143742,0
54,0.52561270907635,0.5659836444861693,0.6493990164725019,0.2364643610560346,0.23233307390310176,1.6611486738457637,0.7558062375944431,-0.35041356132295526,0.19593325962455416,-0.19183994233333218,7
55,-0.15018261791977913,0.46960392859929895,-0.4666447234018109,-0.6546399007054154,0.1739284524675822,-0.7557321229675451,0.0863664098328152,-0.7648053614283113,0.1985989944281665,-0.1855461016520354,3
56,-0.010896007201967779,0.07433344869260929,-0.22305247752028112,-0.24076923177305845,0.04494272106381604,-0.04293279880011966,0.12070181374490385,-0.2550733788632936,-0.08534366929208707,0.00864449180215794,6
57,-0.035380433386228025,0.05514302414110478,-0.21864238888630788,-0.1027607026220776,0.18777498586919575,0.10267092384642773,-0.2449232298998666,0.3432907311005267,-0.09210166414753823,0.00611022461373938,1
58,0.26864953866485536,1.041430268664597,-0.36290822243165083,-0.33505030544383124,0.40340358218150735,-0.29874613822385326,0.41791100502542167,-0.06995498309030514,-0.20396550522801452,0.09774416320088174,3
59,0.2892824643211444,-0.258096476626741,-0.1965570674225769,-0.28110878414214924,-0.20423289370462264,-0.17902797799188686,-0.2174572756875074,-0.13684941922408697,0.18661849288620186,0.12163539137115713,6
60,0.2311335972359934,-0.3481381187189249,-6.772602773438741e-05,-0.11998703187782568,0.12503385026065625,0.2857618751069761,-0.11643995306512141,-0.2176749579688879,0.3526047323594383,-0.0723304965129035,6
61,0.37746277221400026,0.009191101443298306,-0.37252009696559535,0.46065936928327655,-0.361352257340208,0.20093537287679578,-0.4870996540834482,-0.04443578716953759,-0.07762675466812012,0.05223869684528195,6
62,0.04369560607223557,-0.08398156598433457,0.6606644237891196,-0.19297503129807722,-0.40961291550733886,0.23260136652308558,0.3199190506388347,0.14332589100139184,-0.07026208152562409,-0.04303575660148262,0
63,1.0353630053870089,-0.23828334297280218,0.13155455772418945,-0.4076978614538359,-0.028440282214515607,-0.6449517032660184,-0.06886145624136139,0.37292674008310156,0.1724604531602733,-0.2715464119264596,9
64,0.1570985215112502,0.7237222875329311,2.141259548038233,0.22184398397631697,0.32370408671942424,-0.04429306253622992,-1.1549774415062175,-0.20081313636077996,0.15059767382500072,0.7219207576635628,2
65,0.7100243487161264,-0.4723185895294218,-0.03486525466557091,0.034140676045769223,-0.2333220181029888,0.038562053809144896,-0.7183438093651184,0.2642401377219893,0.15566735716757732,-0.36311112792324507,9
66,0.2710054630546822,-0.08205991743278954,-0.1733318873604562,-0.09669403564856108,0.20864000563281973,0.14862743688812557,0.09437208733459716,-0.2955278420547326,0.2703016108184266,0.2667813607418407,6
67,0.6817750316978213,-0.2976650110952313,-0.0022401816510803623,-0.06056274216672783,0.06886858852486369,0.4829086238118015,0.06357002183550813,0.012717247388610162,-0.16032274460627394,0.018096799718751087,9
68,1.2529563576023897,-0.30799909106010653,0.02983215918193209,-0.2046792675262785,1.061644772563993,1.1499607789714352,1.2305706432365418,-0.013112183682163957,0.4961075823573471,0.4549253373137695,7
69,0.8731316546346785,-0.7746915591912067,0.15851505391342643,-0.1060511160898396,-0.055691309171067835,-0.14369502110717625,-0.2993425134343062,0.029716266301839944,-0.26500959469503504,-0.21529592903974037,9
70,0.03313468804720257,-0.27230393914472645,-0.019144006578224935,-0.2512230875147433,-0.20923207472975863,0.05009489084870655,0.0002167261212021693,-0.20098229376171795,-0.11713095112740643,-0.19890831424804364,6
71,0.29787543494207624,-0.3206817176473005,-0.18388872507811418,0.15442242884765792,0.11603357036475646,-0.07388385924402752,-0.191674871969999,-0.036364240612272704,-0.15341673957926638,0.2802576307980039,6
72,-0.14021669181131427,-0.8832521844856048,0.26861205600074906,-0.25239749479079254,-0.40961776591135673,0.08092581317419818,0.2636045184384198,-0.052812643620805025,-0.42779001597799304,0.33713190029474255,0
73,0.9545539826662329,-0.16561123796374544,0.36769596631443385,0.9195472330423536,-0.12363228390874893,-0.2797567059214851,0.13592085913242094,-0.23358632250442307,-0.11819389699701824,-0.23420223350177186,9
74,0.16323386743734739,-0.05466975425467917,-0.377817609642957,0.4979101036313971,-0.32666315525827083,0.2448808912362639,-0.3236404673874797,-0.27139701975071395,-0.072750647462421,0.2564244557180195,6
75,0.26852967033549247,-0.45514127276189487,0.23584092314275096,-0.15198788118900403,-0.1634589434080917,-0.3340671605538025,-0.06406870204624521,0.21845174499042846,0.030967891458865,-0.16106954461283926,9
76,0.7995171795367144,-0.6388447219091339,0.13981675491177678,0.03676006349937747,0.2188136455881656,-0.31539772922366743,-0.030369737284841974,0.23350071553985283,0.2557877896535037,-0.17229966509525557,9
77,1.0247466198985293,-0.4394170011457602,-0.06353408986013429,-0.4491169654103211,-0.15110572476000972,-0.6345630566327572,-0.18336838772223263,-0.1403739046106066,0.06032225747497308,-0.23380965333030337,9
78,0.3780568922383592,-0.626337753276459,0.2881512651109906,0.07887120566184819,-0.13453249526776062,-0.20723623053066678,0.11462796728927503,-0.2711712891203541,-0.3542049083377214,-0.03873026532285686,9
79,1.0330651885491688,-0.7737318681548877,0.2069803297937666,-0.10644926321291293,-0.02496820972019582,-0.4247564088026771,-0.056148031609219426,-0.06618239497615686,-0.16915051204795659,-0.27428843520587315,9
